Timestamp_ms,AccX_Filt,AccY_Filt,AccZ_Filt,GyrX_Filt,GyrY_Filt,GyrZ_Filt,MagX_Filt,MagY_Filt,MagZ_Filt
6064,-0.1474,0.0343,9.8648,0.2173,0.8472,-1.0960,-1.4717,-42.1421,-24.9145
6072,-0.1942,-0.0182,9.8537,0.1109,0.9578,-1.1528,-1.4713,-41.9395,-24.8106
6080,-0.1449,0.0026,9.8145,0.1318,0.8075,-1.1378,-1.4651,-41.7456,-24.7101
6088,-0.2297,-0.0196,9.8095,0.1838,0.6904,-1.0808,-1.4531,-41.5631,-24.6158
6096,-0.2796,-0.0907,9.7973,0.4255,0.9305,-0.8529,-1.4556,-41.3702,-24.5220
6104,-0.2979,-0.0585,9.8473,0.3873,1.2054,-0.5763,-1.4579,-41.1785,-24.4285
6112,-0.2643,-0.0471,9.8533,0.2975,0.9589,-0.2691,-1.4602,-40.9881,-24.3354
6120,-0.2863,-0.0445,9.8588,0.3316,0.9099,-0.0234,-1.4581,-40.7851,-24.2386
6128,-0.3071,-0.0254,9.8574,0.2762,0.8844,0.0116,-1.4561,-40.5836,-24.1421
6136,-0.1742,0.0225,9.8802,0.2178,0.7480,0.2583,-1.4512,-40.3972,-24.0407
6144,-0.2353,0.0964,9.8585,0.1194,0.6602,0.3530,-1.4464,-40.2121,-23.9398
6152,-0.3507,-0.0004,9.8794,0.0333,0.3735,0.4835,-1.4456,-40.0336,-23.8409
6160,-0.3307,-0.0450,9.8419,0.3243,0.2835,0.8856,-1.4448,-39.8589,-23.7384
6168,-0.3036,-0.0190,9.8484,0.4958,0.4053,1.3955,-1.4493,-39.6879,-23.6352
6176,-0.2931,-0.0291,9.8348,0.6866,0.6259,2.0084,-1.4457,-39.5153,-23.5221
6184,-0.3024,-0.0747,9.8160,0.6503,0.5568,2.3092,-1.4421,-39.3437,-23.4097
6192,-0.2866,-0.0832,9.8164,1.0743,0.5440,2.9648,-1.4372,-39.1653,-23.3150
6200,-0.3114,-0.1009,9.6947,1.0851,0.5185,3.1464,-1.4285,-38.9920,-23.2233
6208,-0.3230,-0.1542,9.7047,0.9407,0.5234,3.6268,-1.4340,-38.8082,-23.1308
6216,-0.1959,-0.0522,9.7622,0.9467,0.6241,4.2701,-1.4392,-38.6256,-23.0388
