Timestamp_ms,AccX_Filt,AccY_Filt,AccZ_Filt,GyrX_Filt,GyrY_Filt,GyrZ_Filt,MagX_Filt,MagY_Filt,MagZ_Filt,GyrX_rad,GyrY_rad,GyrZ_rad,FreeAcc_E,FreeAcc_N,FreeAcc_U
5632,-0.0037,0.0319,9.8156,0.1082,0.0894,-0.0903,2.2781,-52.4445,-53.7641,0.0018884462506578647,0.0015603243512829306,-0.0015760323145508797,0.007681923793519945,-0.007649830068902994,0.01564654661865461
5640,-0.0013,0.0265,9.8162,0.0541,0.1049,-0.0587,2.296,-52.2049,-53.5123,0.0009442231253289323,0.0018308503853420516,-0.0010245082709206715,0.000627619103686412,-0.0006991423476740873,0.016235811006897194
5648,0.0049,0.0299,9.8181,0.0703,0.1387,-0.0394,2.2872,-51.9696,-53.2651,0.0012269664641520136,0.0024207716725161347,-0.0006876597252857658,-0.00758900279701338,-0.0031792743700887202,0.01814330356055649
5656,0.0146,0.0293,9.8321,0.0289,0.1439,-0.0969,2.2701,-51.7383,-53.0166,0.0005044001538263612,0.0025115287936198403,-0.0016912240451825054,-0.005279997331437999,0.00993514090060139,0.03214806004280213
5664,0.0079,0.0219,9.8402,0.0462,0.1082,-0.0273,2.2506,-51.4971,-52.7724,0.0008063421144213802,0.0018884462506578647,-0.000476474885794452,0.0035715536983155533,-0.0007800650828481415,0.040226861993712504
5672,-0.0086,0.027,9.8353,0.0222,0.1066,-0.0149,2.2316,-51.2575,-52.5298,0.0003874630939427412,0.0018605209826259553,-0.0002600540585471551,0.0021417928580154625,-0.000694989327755409,0.035340562467228054
5680,-0.0263,0.0303,9.8235,-0.0683,0.0727,-0.0004,2.189,-51.0034,-52.2939,-0.0011920598791121271,0.0012688543661998775,-6.981317007977318e-06,2.3569130079151136e-05,0.00010656795451398947,0.02358193420748833
5688,-0.5142,0.0324,9.806,-0.1088,-0.0109,-0.7282,2.1738,-50.7515,-52.0776,-0.0018989182261698304,-0.0001902408884673819,-0.012709487613022707,-0.47224499363618905,0.001739166008267717,0.00816338777485548
5696,-0.2925,0.0288,9.7838,-0.1043,0.0709,-1.6091,2.146,-50.5015,-51.849,-0.0018203784098300858,0.0012374384396639797,-0.028084092993840758,-0.23488010304063944,-0.0012098895485605592,-0.014604862175321642
5704,-0.1729,0.0429,9.7751,-0.0247,0.0602,-2.0869,2.1316,-50.2863,-51.5964,-0.0004310963252425994,0.0010506882097005862,-0.036423276159869664,-0.0997126014070292,0.011366517953528695,-0.023791991298965698
